trial_id,acronym,sponsor,hospital
423.0,SAVANNAH,ASTRAZENECA,"Hospital Universitario Regional De Malaga, Málaga"
,IMbrella A,Hoffmann-La Roche,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
1536.0,BIMES,Grupo Español de Cáncer de Pulmón,"Hospital Universitari Vall D'Hebron, Barcelona"
19.0,SUMMIT,"Puma Biotechnology, Inc.","Hospital Universitario Clinico San Carlos, Madrid"
162.0,CTNO155X2101,Novartis Pharmaceuticals,"Hospital Universitari Vall D'Hebron, Barcelona"
1866.0,EDO-S101-1002,Mundipharma-EDO GmbH,"Hospital Universitario La Paz, Madrid"
1025.0,HUDSON,ASTRAZENECA,"Hospital Universitario Ramon Y Cajal, Madrid"
946.0,VENEZO-LUNG,Instituto Oncológico Dr Rosell,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
1010.0,RELATIVITY,Bristol-Myers Squibb,"Complejo Hospitalario Universitario Insular de Gran Canaria, Las Palmas de Gran Canaria"
915.0,NADIM-ADJUVANT,Grupo Español de Cáncer de Pulmón,"Hospital San Pedro De Alcantara, Cáceres"
,MAGELLAN,AstraZeneca,"Hospital Universitari Vall D'Hebron, Barcelona"
300.0,Replay,Grupo Español de Cáncer de Pulmón,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
1109.0,Sotorasib,Amgen,"Hospital Universitari Son Espases, Palma"
50.0,STARTRK-2,HOFFMANN-LA ROCHE,"Hospital Universitario Regional De Malaga, Málaga"
172.0,XL184-021,Exelixis,"ICO (Institut Catala D'Oncologia) - Hospital Josep Trueta, Girona"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario Virgen Macarena, Sevilla"
63.0,MK-3475-158/KEYNOTE-158,Merck Sharp & Dohme Corp.,"Hospital Universitario 12 De Octubre, Madrid"
1107.0,LIBRETTO-432,"Loxo Oncology, Inc.","Hospital Son Llatzer, Palma"
905.0,MK-3475-01B/KEYMAKER-U01B,Merck Sharp & Dohme Corp.,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
1008.0,GO42501,HOFFMANN-LA ROCHE,"Hospital De Sabadell - Parc Taulí, Sabadell"
,DS8201-A-U106,AstraZeneca,"Hospital De La Santa Creu i Sant Pau, Barcelona"
754.0,CC-90011-ST-002,Celgene,"Hospital Universitari Vall D'Hebron, Barcelona"
588.0,CR108656,JANSSEN,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
1574.0,GCT1046-04,Genmab,"Hospital Universitari Vall D'Hebron, Barcelona"
646.0,MK-3475-01A/KEYMAKER-U01A,Merck Sharp & Dohme Corp.,"Hospital Universitario Quironsalud Madrid, Pozuelo de Alarcón"
945.0,1948-CL-0101,Astellas,"Hospital Universitario Hm Sanchinarro, Madrid"
,NP41300,Hoffmann-La Roche,"Clinica Universidad De Navarra, Madrid"
,TROPION-Lung05,AstraZeneca,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
1361.0,XMT-1536-1,Mersana Therapeutics,"Hospital Universitario Clinico San Carlos, Madrid"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario Virgen Macarena, Sevilla"
,IMbrella A,Hoffmann-La Roche,"Consorcio Hospital General Universitario De Valencia, València"
168.0,IMbrella A,HOFFMANN-LA ROCHE,"Hospital Universitario De Torrejon, Torrejón de Ardoz"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario De Canarias, San Cristóbal de La Laguna"
,ARROW,Hoffmann-La Roche,"Hospital Universitari Vall D'Hebron, Barcelona"
908.0,ZEAL-1L,GlaxoSmithKline,"Complexo Hospitalario Universitario A Coruña, A Coruña"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario 12 De Octubre, Madrid"
908.0,ZEAL-1L,GlaxoSmithKline,"ICO (Institut Catala D'Oncologia) - Hospital Josep Trueta, Girona"
511.0,INSIGHT 2,"EMD Serono Research & Development Institute, Inc.","Hospital Universitari Vall D'Hebron, Barcelona"
377.0,NP40435,HOFFMANN-LA ROCHE,"Hospital Clinico Universitario De Valencia, València"
875.0,MERMAID-2,ASTRAZENECA,"Clinica Universidad De Navarra, Madrid"
172.0,XL184-021,Exelixis,"Hospital Universitari Vall D'Hebron, Barcelona"
,TAPISTRY,Hoffmann-La Roche,"Hospital Universitari Vall D'Hebron, Barcelona"
1769.0,IMpower010,HOFFMANN-LA ROCHE,"Hospital Clinico Universitario De Valencia, València"
863.0,PYRAMID-1,Jiangsu HengRui,"Fundacion Instituto Valenciano De Oncologia, València"
887.0,DUART,ASTRAZENECA,"Hospital Universitario Central De Asturias, Oviedo"
1025.0,HUDSON,ASTRAZENECA,"Hospital Universitario Ramon Y Cajal, Madrid"
300.0,Replay,Grupo Español de Cáncer de Pulmón,"Hospital Universitario 12 De Octubre, Madrid"
,CHESS,AstraZeneca,"Hospital Universitario Virgen De Las Nieves, Granada"
282.0,innovaTV 207,Seagen Inc.,"Instituto Oncológico Rosell, Barcelona"
915.0,NADIM-ADJUVANT,Grupo Español de Cáncer de Pulmón,"Complejo Hospitalario Universitario Insular de Gran Canaria, Las Palmas de Gran Canaria"
908.0,ZEAL-1L,GlaxoSmithKline,"Clinica Universidad De Navarra, Pamplona/Iruña"
,CR108656,Janssen,"Hospital Universitario Virgen Del Rocio, Sevilla"
1010.0,RELATIVITY,Bristol-Myers Squibb,"Hospital Clinic De Barcelona, Barcelona"
628.0,NP41300,HOFFMANN-LA ROCHE,"Clinica Universidad De Navarra, Pamplona/Iruña"
734.0,SKYSCRAPER-01,HOFFMANN-LA ROCHE,"Hospital Universitario Regional De Malaga, Málaga"
378.0,208471,GlaxoSmithKline,"Hospital Universitari Vall D'Hebron, Barcelona"
58.0,CHRYSALIS,JANSSEN,"Hospital General Universitario Gregorio Marañon, Madrid"
166.0,PROPEL,Nektar Therapeutics,"Hospital Universitari Vall D'Hebron, Barcelona"
,MAGELLAN,AstraZeneca,"Hospital Universitario Ramon Y Cajal, Madrid"
982.0,DESTINY-LUNG02,ASTRAZENECA,"Hospital Universitario 12 De Octubre, Madrid"
272.0,1336-0011,Boehringer Ingelheim,"Hospital Universitari Vall D'Hebron, Barcelona"
92.0,GO30103,,"Hospital Universitario Regional De Malaga, Málaga"
1867.0,PM14-A-002-20,PharmaMar,"Hospital Universitario Virgen Del Rocio, Sevilla"
168.0,IMbrella A,HOFFMANN-LA ROCHE,"Complexo Hospitalario Universitario A Coruña, A Coruña"
945.0,1948-CL-0101,Astellas,"ICO (Institut Catala D'Oncologia) - Hospital Josep Trueta, Girona"
423.0,SAVANNAH,ASTRAZENECA,"Hospital Clinico Universitario Lozano Blesa, Zaragoza"
1361.0,XMT-1536-1,Mersana Therapeutics,"Hospital Universitario La Paz, Madrid"
,TAPISTRY,Hoffmann-La Roche,"Hospital Universitari Vall D'Hebron, Barcelona"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
1018.0,AdvanTIG-302,BeiGene,"Complejo Hospitalario Universitario Insular de Gran Canaria, Las Palmas de Gran Canaria"
1020.0,PECATI,MedSIR,"Hospital Universitario La Paz, Madrid"
1107.0,LIBRETTO-432,"Loxo Oncology, Inc.","ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
,TROPION-Lung05,AstraZeneca,"Hospital General Universitario De Alicante, Alicante/Alacant"
863.0,PYRAMID-1,Jiangsu HengRui,"Hospital Universitario Virgen Del Rocio, Sevilla"
908.0,ZEAL-1L,GlaxoSmithKline,"Complejo Hospitalario Universitario Insular de Gran Canaria, Las Palmas de Gran Canaria"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
172.0,XL184-021,Exelixis,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
,IMbrella A,Hoffmann-La Roche,"Hospital Universitario Miguel Servet, Zaragoza"
,SCope-D1,AstraZeneca,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
1574.0,GCT1046-04,Genmab,"Clinica Universidad De Navarra, Madrid"
1531.0,MARIPOSA-2,JANSSEN,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
1117.0,SCope-D1,ASTRAZENECA,"Hospital Universitario 12 De Octubre, Madrid"
172.0,XL184-021,Exelixis,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
266.0,IMpower030,HOFFMANN-LA ROCHE,"Hospital Universitario Regional De Malaga, Málaga"
172.0,XL184-021,Exelixis,"Instituto Oncológico Rosell, Barcelona"
219.0,20160323,Amgen,"Hospital Universitario Ramon Y Cajal, Madrid"
172.0,XL184-021,Exelixis,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
698.0,ABC-lung,European Thoracic Oncology Platform,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
556.0,CheckMate73L,Bristol-Myers Squibb,"Clinica Universidad De Navarra, Madrid"
172.0,XL184-021,Exelixis,"Hospital General Universitario De Elche, Elche/Elx"
,ADRIATIC,AstraZeneca,"Hospital Universitario 12 De Octubre, Madrid"
108.0,CPDR001X2102,Novartis Pharmaceuticals,"Hospital Universitari Vall D'Hebron, Barcelona"
873.0,KEYLYNK-013,Merck Sharp & Dohme Corp.,"Hospital Universitario 12 De Octubre, Madrid"
,TROPION-Lung02,AstraZeneca,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
266.0,IMpower030,HOFFMANN-LA ROCHE,"Hospital Universitario Basurto, Bilbao"
,AcceleRET-Lung,Hoffmann-La Roche,"Hospital Universitario Ramon Y Cajal, Madrid"
,Morpheus Lung,Hoffmann-La Roche,"Clinica Universidad De Navarra, Pamplona/Iruña"
172.0,XL184-021,Exelixis,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
227.0,Morpheus Lung,HOFFMANN-LA ROCHE,"Hospital Universitari Vall D'Hebron, Barcelona"
916.0,Neo-DIANA,Grupo Español de Cáncer de Pulmón,"Hospital Universitario Virgen Del Rocio, Sevilla"
1010.0,RELATIVITY,Bristol-Myers Squibb,"Complexo Hospitalario Universitario A Coruña, A Coruña"
499.0,GCT1046-01,Genmab,"Hospital MD Anderson Cancer Center Madrid, Madrid"
499.0,GCT1046-01,Genmab,"Hospital Clinico Universitario De Valencia, València"
1035.0,GCT1042-01,Genmab,"Clinica Universidad De Navarra, Pamplona/Iruña"
252.0,CB103-C-101,Cellestia Biotech AG,"Hospital Universitario Y Politecnico La Fe, València"
1071.0,20190136,Amgen,"Hospital Universitari Vall D'Hebron, Barcelona"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Hospital Universitari Vall D'Hebron, Barcelona"
446.0,MAGELLAN,ASTRAZENECA,"Hospital Del Mar, Barcelona"
1361.0,XMT-1536-1,Mersana Therapeutics,"Hospital Clinic De Barcelona, Barcelona"
892.0,PERLA,GlaxoSmithKline,"Hospital Del Mar, Barcelona"
,MERMAID-2,AstraZeneca,"Hospital Universitario Regional De Malaga, Málaga"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitari Vall D'Hebron, Barcelona"
,B-FAST,Hoffmann-La Roche,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
865.0,TROPION-Lung05,ASTRAZENECA,"Hospital Universitario 12 De Octubre, Madrid"
,NP40435,Hoffmann-La Roche,"Clinica Universidad De Navarra, Pamplona/Iruña"
296.0,LAURA,ASTRAZENECA,"Hospital Universitario La Paz, Madrid"
760.0,MERMAID-1,ASTRAZENECA,"Complexo Hospitalario Universitario De Santiago, Santiago de Compostela"
865.0,TROPION-Lung05,ASTRAZENECA,"Hospital Clinic De Barcelona, Barcelona"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Hospital Clinico Universitario De Valencia, València"
446.0,MAGELLAN,ASTRAZENECA,"Hospital Universitario Virgen Del Rocio, Sevilla"
,AcceleRET-Lung,Hoffmann-La Roche,"Hospital Universitario Marques De Valdecilla, Santander"
375.0,ADRIATIC,ASTRAZENECA,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Hospital Clinic De Barcelona, Barcelona"
308.0,CNZV930X2101,Novartis Pharmaceuticals,"Hospital General Universitario Gregorio Marañon, Madrid"
166.0,PROPEL,Nektar Therapeutics,"Hospital Universitario Clinico San Carlos, Madrid"
76.0,GARNET,"Tesaro, Inc.","ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
620.0,TAK-788-3001,"Millennium Pharmaceuticals, Inc.","Hospital Universitario Reina Sofia, Córdoba"
168.0,IMbrella A,HOFFMANN-LA ROCHE,"Hospital Clinic De Barcelona, Barcelona"
1514.0,MK-3475-A86,Merck Sharp & Dohme Corp.,"Hospital Universitari Vall D'Hebron, Barcelona"
304.0,M14-239,AbbVie,"Complexo Hospitalario Universitario De Santiago, Santiago de Compostela"
296.0,LAURA,ASTRAZENECA,"Hospital Universitario Regional De Malaga, Málaga"
,STARTRK-2,Hoffmann-La Roche,"Hospital Universitario Clinico San Carlos, Madrid"
882.0,CodeBreaK 100,Amgen,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
1107.0,LIBRETTO-432,"Loxo Oncology, Inc.","Hospital Universitario Ramon Y Cajal, Madrid"
,LAURA,AstraZeneca,"Hospital Universitario La Paz, Madrid"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario Virgen Macarena, Sevilla"
1422.0,INCB 106385-102,Incyte Corporation,"Hospital Universitari Vall D'Hebron, Barcelona"
,BP41628,Hoffmann-La Roche,"Clinica Universidad De Navarra, Pamplona/Iruña"
,B-FAST,Hoffmann-La Roche,"Hospital Universitario Regional De Malaga, Málaga"
992.0,M20-111,AbbVie,"Hospital Universitari Vall D'Hebron, Barcelona"
166.0,PROPEL,Nektar Therapeutics,"Hospital Universitari Vall D'Hebron, Barcelona"
,PAPILLON,Janssen,"Hospital Universitario Regional De Malaga, Málaga"
53.0,NAVIGATE,Bayer,"Hospital General Universitario Gregorio Marañon, Madrid"
92.0,GO30103,,"Hospital Universitario Regional De Malaga, Málaga"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario Regional De Malaga, Málaga"
1865.0,ACT16849,Sanofi,"Hospital Universitari Vall D'Hebron, Barcelona"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario De Canarias, San Cristóbal de La Laguna"
300.0,Replay,Grupo Español de Cáncer de Pulmón,"Hospital Son Llatzer, Palma"
734.0,SKYSCRAPER-01,HOFFMANN-LA ROCHE,"Hospital Universitario Virgen Del Rocio, Sevilla"
,RAGNAR,Janssen,"Hospital Universitario Virgen Del Rocio, Sevilla"
300.0,Replay,Grupo Español de Cáncer de Pulmón,"Complexo Hospitalario Universitario A Coruña, A Coruña"
916.0,Neo-DIANA,Grupo Español de Cáncer de Pulmón,"Instituto Oncológico Rosell, Barcelona"
,MAGELLAN,AstraZeneca,"Hospital Universitario Ramon Y Cajal, Madrid"
,LAURA,AstraZeneca,"Hospital Universitario Virgen Macarena, Sevilla"
375.0,ADRIATIC,ASTRAZENECA,"Hospital Clinico Universitario Lozano Blesa, Zaragoza"
267.0,ALINA,HOFFMANN-LA ROCHE,"Instituto Oncológico Rosell, Barcelona"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Hospital Universitari De Sant Joan De Reus, Reus"
300.0,Replay,Grupo Español de Cáncer de Pulmón,"Hospital Son Llatzer, Palma"
934.0,TROPION-LUNG01,ASTRAZENECA,"Hospital Universitario Regional De Malaga, Málaga"
759.0,KEYLYNK-012,Merck Sharp & Dohme Corp.,"Hospital Universitario Regional De Malaga, Málaga"
50.0,STARTRK-2,HOFFMANN-LA ROCHE,"Hospital Universitario Regional De Malaga, Málaga"
865.0,TROPION-Lung05,ASTRAZENECA,"Hospital Universitario 12 De Octubre, Madrid"
620.0,TAK-788-3001,"Millennium Pharmaceuticals, Inc.","Hospital General Universitario Gregorio Marañon, Madrid"
908.0,ZEAL-1L,GlaxoSmithKline,"Clinica Universidad De Navarra, Madrid"
328.0,ALTA-3,Takeda,"Hospital Clinic De Barcelona, Barcelona"
92.0,GO30103,,"Hospital Universitari Vall D'Hebron, Barcelona"
172.0,XL184-021,Exelixis,"Complexo Hospitalario Universitario De Santiago, Santiago de Compostela"
,IMbrella A,Hoffmann-La Roche,"Hospital Universitario De Jaen, Jaén"
172.0,XL184-021,Exelixis,"Hospital Universitario De Jerez De La Frontera, Jerez de la Frontera"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Hospital Clinic De Barcelona, Barcelona"
591.0,RAGNAR,JANSSEN,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
1531.0,MARIPOSA-2,JANSSEN,"Complexo Hospitalario Universitario A Coruña, A Coruña"
19.0,SUMMIT,"Puma Biotechnology, Inc.","Hospital Universitario Fundacion Jimenez Diaz, Madrid"
628.0,NP41300,HOFFMANN-LA ROCHE,"Hospital Universitario Hm Sanchinarro, Madrid"
175.0,B-FAST,HOFFMANN-LA ROCHE,"Clinica Universidad De Navarra, Pamplona/Iruña"
168.0,IMbrella A,HOFFMANN-LA ROCHE,"Hospital San Pedro De Alcantara, Cáceres"
,MARIPOSA-2,Janssen,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
,DUART,AstraZeneca,"Hospital Universitario Central De Asturias, Oviedo"
690.0,SC103,SOTIO a.s.,"Hospital Universitari Vall D'Hebron, Barcelona"
300.0,Replay,Grupo Español de Cáncer de Pulmón,"Hospital De Terrassa, Terrassa"
1035.0,GCT1042-01,Genmab,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
,ARROW,Hoffmann-La Roche,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
,MERMAID-1,AstraZeneca,"Hospital Universitario Regional De Malaga, Málaga"
494.0,SAPPHIRE,Mirati Therapeutics Inc.,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
934.0,TROPION-LUNG01,ASTRAZENECA,"Complexo Hospitalario Universitario De Ourense, Ourense"
896.0,NeoADAURA,ASTRAZENECA,"Hospital Universitari Vall D'Hebron, Barcelona"
,AEGEAN,AstraZeneca,"Hospital Universitario Donostia, Donostia-San Sebastián"
50.0,STARTRK-2,HOFFMANN-LA ROCHE,"Hospital Universitario Virgen Del Rocio, Sevilla"
1783.0,M16-074,AbbVie,"Hospital Clinico Universitario De Valencia, València"
,PACIFIC-4,AstraZeneca,"Hospital Universitario Ramon Y Cajal, Madrid"
162.0,CTNO155X2101,Novartis Pharmaceuticals,"Hospital Universitari Vall D'Hebron, Barcelona"
,TAPISTRY,Hoffmann-La Roche,"Clinica Universidad De Navarra, Madrid"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario Virgen Macarena, Sevilla"
263.0,Canopy-A,Novartis Pharmaceuticals,"Complexo Hospitalario Universitario De Santiago, Santiago de Compostela"
,NeoADAURA,AstraZeneca,"Hospital Universitario Clinico San Carlos, Madrid"
1574.0,GCT1046-04,Genmab,"Hospital MD Anderson Cancer Center Madrid, Madrid"
,SAVANNAH,AstraZeneca,"Hospital Universitario 12 De Octubre, Madrid"
1010.0,RELATIVITY,Bristol-Myers Squibb,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
172.0,XL184-021,Exelixis,"Clinica Universidad De Navarra, Pamplona/Iruña"
292.0,EATON,University of Cologne,"Instituto Oncológico Rosell, Barcelona"
,TROPION-Lung05,AstraZeneca,"Hospital Clinic De Barcelona, Barcelona"
,STARTRK-2,Hoffmann-La Roche,"Hospital Universitario Clinico San Carlos, Madrid"
,D9570C00001,AstraZeneca,"Hospital Universitari Vall D'Hebron, Barcelona"
945.0,1948-CL-0101,Astellas,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
553.0,Chemoprotection,"Aileron Therapeutics, Inc.","Hospital Universitario 12 De Octubre, Madrid"
304.0,M14-239,AbbVie,"Hospital Universitario Hm Sanchinarro, Madrid"
875.0,MERMAID-2,ASTRAZENECA,"Hospital Universitario Regional De Malaga, Málaga"
172.0,XL184-021,Exelixis,"Hospital Del Mar, Barcelona"
,ARROW,Hoffmann-La Roche,"Hospital Clinic De Barcelona, Barcelona"
172.0,XL184-021,Exelixis,"Hospital Universitario De Jerez De La Frontera, Jerez de la Frontera"
172.0,XL184-021,Exelixis,"Hospital Universitario De Canarias, San Cristóbal de La Laguna"
262.0,ALERT-lung,European Thoracic Oncology Platform,"Hospital Universitario Regional De Malaga, Málaga"
,SCope-D1,AstraZeneca,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
63.0,MK-3475-158/KEYNOTE-158,Merck Sharp & Dohme Corp.,"Hospital Universitario 12 De Octubre, Madrid"
,B-FAST,Hoffmann-La Roche,"Hospital Universitario Regional De Malaga, Málaga"
,B-FAST,Hoffmann-La Roche,"Hospital Universitario Ramon Y Cajal, Madrid"
1531.0,MARIPOSA-2,JANSSEN,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
377.0,NP40435,HOFFMANN-LA ROCHE,"Hospital Clinico Universitario De Valencia, València"
,MARIPOSA,Janssen,"Hospital Clinico Universitario Lozano Blesa, Zaragoza"
842.0,TAPISTRY,HOFFMANN-LA ROCHE,"Clinica Universidad De Navarra, Madrid"
945.0,1948-CL-0101,Astellas,"Hospital De La Santa Creu i Sant Pau, Barcelona"
888.0,CINC280J12201,Novartis Pharmaceuticals,"Hospital Universitario Virgen Del Rocio, Sevilla"
227.0,Morpheus Lung,HOFFMANN-LA ROCHE,"Clinica Universidad De Navarra, Pamplona/Iruña"
,NP41300,Hoffmann-La Roche,"Hospital Universitario Hm Sanchinarro, Madrid"
801.0,MARIPOSA,JANSSEN,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
166.0,PROPEL,Nektar Therapeutics,"Hospital Universitario Hm Sanchinarro, Madrid"
,MERMAID-1,AstraZeneca,"Complexo Hospitalario Universitario De Santiago, Santiago de Compostela"
905.0,MK-3475-01B/KEYMAKER-U01B,Merck Sharp & Dohme Corp.,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
615.0,SMARTPLUS-106,Debiopharm International SA,"Hospital Universitario Hm Sanchinarro, Madrid"
